item_id,order_id,product_id,quantity,unit_price,item_discount,item_total,item_return_flag
ITM0002138,ORD000439,PRD0061,1,353.86,21.35,332.51,0
ITM0002139,ORD000439,PRD0073,1,111.15,0.21,110.94,0
ITM0002140,ORD000439,PRD0034,2,53.4,3.15,103.65,0
ITM0002141,ORD000440,PRD0041,1,232.14,3.1,229.04,0
ITM0002142,ORD000440,PRD0064,3,176.38,1.53,527.61,0
ITM0002143,ORD000440,PRD0107,1,123.68,3.66,120.02,0
ITM0002144,ORD000440,PRD0083,1,226.69,2.8,223.89,0
ITM0002145,ORD000440,PRD0004,2,224.46,14.43,434.49,0
ITM0002146,ORD000441,PRD0027,1,447.95,4.52,443.43,0
ITM0002147,ORD000441,PRD0043,1,58.04,0.61,57.43,0
ITM0002148,ORD000441,PRD0025,1,72.72,2.17,70.55,0
ITM0002149,ORD000441,PRD0070,2,513.33,56.16,970.5,0
ITM0002150,ORD000441,PRD0090,1,409.17,5.07,404.1,0
ITM0002151,ORD000441,PRD0074,2,118.19,7.76,228.62,0
ITM0002152,ORD000442,PRD0030,2,58.38,7.17,109.59,0
ITM0002153,ORD000442,PRD0074,2,119.15,13.61,224.69,0
ITM0002154,ORD000442,PRD0009,1,67.72,1.57,66.15,0
ITM0002155,ORD000442,PRD0082,1,717.15,16.92,700.23,0
ITM0002156,ORD000442,PRD0051,1,113.47,4.24,109.23,0
ITM0002157,ORD000443,PRD0024,2,128.07,16.09,240.05,0
ITM0002158,ORD000443,PRD0065,3,70.7,2.49,209.61,0
ITM0002159,ORD000443,PRD0064,2,181.67,25.37,337.97,0
ITM0002160,ORD000443,PRD0017,1,55.0,3.16,51.84,0
ITM0002161,ORD000443,PRD0003,2,98.79,12.25,185.33,0
ITM0002162,ORD000444,PRD0098,1,233.99,3.22,230.77,0
ITM0002163,ORD000444,PRD0104,1,95.23,4.64,90.59,0
ITM0002164,ORD000444,PRD0050,1,242.15,12.98,229.17,0
ITM0002165,ORD000444,PRD0077,1,185.75,4.56,181.19,0
ITM0002166,ORD000444,PRD0040,1,156.39,4.44,151.95,0
ITM0002167,ORD000444,PRD0076,2,128.86,8.75,248.97,0
ITM0002168,ORD000444,PRD0017,5,54.23,8.83,262.32,0
ITM0002169,ORD000444,PRD0031,1,165.96,3.71,162.25,0
ITM0002170,ORD000445,PRD0063,1,112.57,5.35,107.22,0
ITM0002171,ORD000446,PRD0041,2,216.94,10.6,423.28,0
ITM0002172,ORD000446,PRD0095,2,195.31,2.32,388.3,0
ITM0002173,ORD000446,PRD0079,1,103.93,0.6,103.33,0
ITM0002174,ORD000446,PRD0023,1,57.44,1.39,56.05,0
ITM0002175,ORD000447,PRD0026,1,115.16,2.5,112.66,0
ITM0002176,ORD000447,PRD0068,1,174.38,2.44,171.94,0
ITM0002177,ORD000447,PRD0054,1,122.03,6.87,115.16,0
ITM0002178,ORD000447,PRD0013,3,10.47,0.6,30.81,0
ITM0002179,ORD000447,PRD0025,1,73.56,0.35,73.21,0
ITM0002180,ORD000447,PRD0101,1,29.64,0.93,28.71,0
ITM0002181,ORD000447,PRD0069,1,587.54,0.16,587.38,0
ITM0002182,ORD000448,PRD0029,4,243.94,44.71,931.05,0
ITM0002183,ORD000448,PRD0097,2,290.04,11.85,568.23,0
ITM0002184,ORD000448,PRD0096,1,84.18,3.36,80.82,0
ITM0002185,ORD000448,PRD0002,1,115.66,5.54,110.12,0
ITM0002186,ORD000449,PRD0060,1,321.97,17.26,304.71,0
ITM0002187,ORD000449,PRD0031,1,174.58,8.61,165.97,0
ITM0002188,ORD000449,PRD0037,1,194.66,3.7,190.96,0
ITM0002189,ORD000449,PRD0092,1,109.92,2.67,107.25,0
ITM0002190,ORD000449,PRD0025,3,70.67,8.85,203.16,0
ITM0002191,ORD000449,PRD0106,2,31.78,3.69,59.87,0
ITM0002192,ORD000449,PRD0015,2,74.46,2.95,145.97,0
ITM0002193,ORD000449,PRD0066,2,49.07,4.86,93.28,0
ITM0002194,ORD000449,PRD0067,1,83.55,3.61,79.94,0
ITM0002195,ORD000450,PRD0092,2,118.17,1.23,235.11,0
ITM0002196,ORD000450,PRD0078,1,264.18,5.28,258.9,0
ITM0002197,ORD000450,PRD0026,4,115.67,28.81,433.87,0
ITM0002198,ORD000451,PRD0051,4,114.79,14.8,444.36,0
ITM0002199,ORD000451,PRD0005,2,119.37,2.26,236.48,0
ITM0002200,ORD000452,PRD0007,2,52.34,1.81,102.87,0
ITM0002201,ORD000452,PRD0094,3,162.28,20.43,466.41,0
ITM0002202,ORD000452,PRD0073,4,121.4,0.47,485.13,0
ITM0002203,ORD000452,PRD0106,1,29.87,0.02,29.85,0
ITM0002204,ORD000453,PRD0073,1,115.85,5.41,110.44,0
ITM0002205,ORD000453,PRD0108,2,108.44,14.15,202.73,0
ITM0002206,ORD000453,PRD0059,1,414.17,16.46,397.71,0
ITM0002207,ORD000454,PRD0068,1,173.13,7.91,165.22,0
ITM0002208,ORD000454,PRD0004,1,207.49,16.14,191.35,0
ITM0002209,ORD000454,PRD0076,1,125.17,11.35,113.82,0
ITM0002210,ORD000454,PRD0104,1,93.79,3.06,90.73,0
ITM0002211,ORD000454,PRD0085,3,215.29,56.21,589.66,0
ITM0002212,ORD000454,PRD0062,2,223.62,42.5,404.74,0
ITM0002213,ORD000455,PRD0071,1,328.99,23.18,305.81,0
ITM0002214,ORD000455,PRD0113,2,611.24,26.14,1196.34,0
ITM0002215,ORD000455,PRD0009,1,68.06,2.59,65.47,0
ITM0002216,ORD000455,PRD0030,1,58.94,1.39,57.55,0
ITM0002217,ORD000455,PRD0068,1,189.59,9.71,179.88,0
ITM0002218,ORD000455,PRD0064,1,184.35,7.43,176.92,0
ITM0002219,ORD000456,PRD0066,1,48.32,0.3,48.02,0
ITM0002220,ORD000456,PRD0013,2,9.82,0.57,19.07,0
ITM0002221,ORD000456,PRD0027,2,460.31,14.7,905.92,0
ITM0002222,ORD000456,PRD0095,1,192.42,2.85,189.57,0
ITM0002223,ORD000456,PRD0036,2,153.16,3.85,302.47,0
ITM0002224,ORD000457,PRD0053,1,131.44,10.79,120.65,0
ITM0002225,ORD000457,PRD0108,5,115.35,22.58,554.17,0
ITM0002226,ORD000457,PRD0023,2,60.72,1.86,119.58,0
ITM0002227,ORD000457,PRD0043,2,59.64,5.61,113.67,0
ITM0002228,ORD000457,PRD0065,6,65.25,4.78,386.72,0
ITM0002229,ORD000458,PRD0105,2,42.21,0.81,83.61,0
ITM0002230,ORD000458,PRD0082,1,679.32,47.02,632.3,0
ITM0002231,ORD000458,PRD0023,4,58.24,23.04,209.92,0
ITM0002232,ORD000458,PRD0003,1,96.1,1.51,94.59,0
ITM0002233,ORD000458,PRD0042,1,141.85,3.24,138.61,0
ITM0002234,ORD000458,PRD0015,6,70.19,10.34,410.8,0
ITM0002235,ORD000459,PRD0075,2,145.83,22.34,269.32,0
ITM0002236,ORD000459,PRD0070,1,506.25,3.44,502.81,0
ITM0002237,ORD000459,PRD0005,2,117.89,18.99,216.79,1
ITM0002238,ORD000459,PRD0095,3,198.53,1.15,594.44,0
ITM0002239,ORD000459,PRD0025,2,74.02,12.06,135.98,0
ITM0002240,ORD000459,PRD0047,5,101.84,46.13,463.07,0
ITM0002241,ORD000460,PRD0048,2,170.94,21.89,319.99,0
ITM0002242,ORD000460,PRD0007,2,50.9,7.59,94.21,0
ITM0002243,ORD000460,PRD0044,4,55.36,5.02,216.42,0
ITM0002244,ORD000460,PRD0080,2,81.88,0.63,163.13,0
ITM0002245,ORD000461,PRD0105,1,40.07,3.87,36.2,0
ITM0002246,ORD000461,PRD0045,1,35.17,2.81,32.36,0
ITM0002247,ORD000461,PRD0046,4,21.2,3.77,81.03,0
ITM0002248,ORD000461,PRD0074,3,121.73,26.17,339.02,0
ITM0002249,ORD000461,PRD0108,5,114.34,1.14,570.56,0
ITM0002250,ORD000461,PRD0027,1,448.52,29.1,419.42,0
ITM0002251,ORD000461,PRD0048,4,163.4,46.38,607.22,0
ITM0002252,ORD000461,PRD0085,1,216.73,9.86,206.87,0
ITM0002253,ORD000461,PRD0065,2,67.63,12.64,122.62,0
ITM0002254,ORD000462,PRD0019,1,55.65,5.38,50.27,0
ITM0002255,ORD000462,PRD0055,1,120.59,6.06,114.53,0
ITM0002256,ORD000462,PRD0057,1,285.65,16.34,269.31,0
ITM0002257,ORD000462,PRD0101,3,29.76,2.82,86.46,0
ITM0002258,ORD000462,PRD0050,1,249.16,3.55,245.61,0
ITM0002259,ORD000462,PRD0029,1,256.47,21.59,234.88,0
ITM0002260,ORD000463,PRD0023,1,60.74,2.86,57.88,0
ITM0002261,ORD000463,PRD0100,1,63.39,0.63,62.76,0
ITM0002262,ORD000463,PRD0017,1,56.15,0.82,55.33,0
ITM0002263,ORD000463,PRD0047,1,103.41,5.11,98.3,0
ITM0002264,ORD000464,PRD0051,1,116.19,3.59,112.6,0
ITM0002265,ORD000464,PRD0039,1,208.77,19.19,189.58,0
ITM0002266,ORD000464,PRD0040,1,152.48,7.69,144.79,0
ITM0002267,ORD000464,PRD0097,3,290.63,84.44,787.45,0
ITM0002268,ORD000464,PRD0059,3,401.21,73.29,1130.34,0
ITM0002269,ORD000464,PRD0076,1,127.45,7.81,119.64,0
ITM0002270,ORD000464,PRD0103,1,101.47,8.38,93.09,0
ITM0002271,ORD000465,PRD0104,1,99.24,3.61,95.63,0
ITM0002272,ORD000465,PRD0036,2,158.8,31.0,286.6,0
ITM0002273,ORD000465,PRD0109,1,21.16,1.33,19.83,0
ITM0002274,ORD000465,PRD0003,2,104.5,13.78,195.22,0
ITM0002275,ORD000466,PRD0028,3,99.15,0.03,297.42,0
ITM0002276,ORD000466,PRD0032,1,96.89,9.21,87.68,0
ITM0002277,ORD000466,PRD0065,1,67.52,5.23,62.29,0
ITM0002278,ORD000466,PRD0048,1,168.27,15.69,152.58,0
ITM0002279,ORD000466,PRD0076,1,117.8,7.53,110.27,0
ITM0002280,ORD000466,PRD0103,1,99.74,2.86,96.88,0
ITM0002281,ORD000466,PRD0071,2,312.64,42.43,582.85,0
ITM0002282,ORD000467,PRD0021,1,107.69,8.88,98.81,0
ITM0002283,ORD000467,PRD0107,1,112.69,7.74,104.95,0
ITM0002284,ORD000467,PRD0027,1,471.4,19.3,452.1,0
ITM0002285,ORD000467,PRD0015,2,72.12,4.89,139.35,0
ITM0002286,ORD000467,PRD0009,6,70.66,16.76,407.2,0
ITM0002287,ORD000468,PRD0011,3,54.14,6.39,156.03,0
ITM0002288,ORD000468,PRD0026,2,112.32,4.61,220.03,0
ITM0002289,ORD000469,PRD0024,1,138.65,1.66,136.99,0
ITM0002290,ORD000469,PRD0059,3,421.96,10.77,1255.11,0
ITM0002291,ORD000469,PRD0084,6,213.38,54.19,1226.09,0
ITM0002292,ORD000469,PRD0076,2,122.08,11.69,232.47,0
ITM0002293,ORD000470,PRD0109,2,21.15,0.06,42.24,0
ITM0002294,ORD000470,PRD0001,3,41.83,0.27,125.22,0
ITM0002295,ORD000471,PRD0100,1,61.21,2.61,58.6,0
ITM0002296,ORD000471,PRD0015,1,75.79,1.95,73.84,0
ITM0002297,ORD000472,PRD0041,4,217.9,28.05,843.55,0
ITM0002298,ORD000472,PRD0070,2,527.22,7.65,1046.79,0
ITM0002299,ORD000472,PRD0057,1,285.91,11.26,274.65,0
ITM0002300,ORD000473,PRD0028,1,94.92,2.4,92.52,0
ITM0002301,ORD000473,PRD0054,2,120.51,9.85,231.17,0
ITM0002302,ORD000473,PRD0073,2,119.08,0.15,238.01,0
ITM0002303,ORD000473,PRD0004,1,228.1,5.88,222.22,0
ITM0002304,ORD000474,PRD0010,1,40.36,0.98,39.38,0
ITM0002305,ORD000474,PRD0066,1,47.83,1.01,46.82,0
ITM0002306,ORD000474,PRD0017,1,57.32,1.73,55.59,0
ITM0002307,ORD000475,PRD0040,2,147.65,10.31,284.99,0
ITM0002308,ORD000475,PRD0015,1,74.07,3.07,71.0,0
ITM0002309,ORD000475,PRD0053,4,138.76,21.85,533.19,0
ITM0002310,ORD000476,PRD0005,1,120.57,4.28,116.29,0
ITM0002311,ORD000476,PRD0008,1,20.09,0.27,19.82,0
ITM0002312,ORD000476,PRD0049,1,158.79,1.71,157.08,0
ITM0002313,ORD000476,PRD0044,2,53.87,2.61,105.13,0
ITM0002314,ORD000477,PRD0108,3,106.86,9.15,311.43,0
ITM0002315,ORD000477,PRD0107,1,120.94,2.29,118.65,0
ITM0002316,ORD000478,PRD0043,1,57.64,0.48,57.16,0
ITM0002317,ORD000478,PRD0032,1,100.95,1.38,99.57,0
ITM0002318,ORD000478,PRD0107,3,120.22,1.36,359.3,0
ITM0002319,ORD000478,PRD0059,4,424.44,73.57,1624.19,0
ITM0002320,ORD000479,PRD0062,2,219.44,15.26,423.62,0
ITM0002321,ORD000479,PRD0023,3,55.79,5.37,162.0,0
ITM0002322,ORD000479,PRD0005,1,111.09,2.41,108.68,0
ITM0002323,ORD000479,PRD0108,4,106.29,2.59,422.57,0
ITM0002324,ORD000479,PRD0034,2,53.39,8.18,98.6,0
ITM0002325,ORD000479,PRD0048,1,172.14,9.56,162.58,0
ITM0002326,ORD000479,PRD0012,1,117.75,7.09,110.66,0
ITM0002327,ORD000479,PRD0095,2,201.09,39.5,362.68,0
ITM0002328,ORD000480,PRD0061,1,377.45,3.06,374.39,0
ITM0002329,ORD000480,PRD0034,1,50.46,0.68,49.78,0
ITM0002330,ORD000480,PRD0018,1,50.27,1.85,48.42,0
ITM0002331,ORD000480,PRD0098,2,222.17,2.94,441.4,0
ITM0002332,ORD000481,PRD0044,1,56.57,1.08,55.49,0
ITM0002333,ORD000481,PRD0017,1,57.15,2.28,54.87,1
ITM0002334,ORD000481,PRD0042,1,141.77,11.65,130.12,0
ITM0002335,ORD000481,PRD0100,1,59.97,3.5,56.47,0
ITM0002336,ORD000481,PRD0040,3,146.52,30.87,408.69,1
ITM0002337,ORD000481,PRD0109,4,22.16,6.09,82.55,0
ITM0002338,ORD000481,PRD0107,6,122.91,39.48,697.98,1
ITM0002339,ORD000482,PRD0099,1,302.52,5.29,297.23,0
ITM0002340,ORD000482,PRD0043,1,58.07,1.54,56.53,0
ITM0002341,ORD000482,PRD0001,3,43.05,2.79,126.36,0
ITM0002342,ORD000482,PRD0028,1,94.91,3.4,91.51,0
ITM0002343,ORD000482,PRD0064,1,173.45,8.22,165.23,0
ITM0002344,ORD000483,PRD0085,1,224.17,15.9,208.27,0
ITM0002345,ORD000483,PRD0014,1,14.69,0.73,13.96,1
ITM0002346,ORD000483,PRD0011,2,52.36,1.77,102.95,0
ITM0002347,ORD000483,PRD0106,1,30.28,2.16,28.12,0
ITM0002348,ORD000483,PRD0079,6,104.46,38.47,588.29,0
ITM0002349,ORD000484,PRD0047,1,105.3,9.42,95.88,0
ITM0002350,ORD000484,PRD0080,1,82.01,4.88,77.13,0
ITM0002351,ORD000484,PRD0041,1,214.89,16.71,198.18,0
ITM0002352,ORD000484,PRD0025,3,71.29,1.26,212.61,0
ITM0002353,ORD000484,PRD0077,1,173.89,12.97,160.92,0
ITM0002354,ORD000484,PRD0046,3,22.22,4.39,62.27,0
ITM0002355,ORD000484,PRD0112,1,720.31,47.78,672.53,0
ITM0002356,ORD000484,PRD0039,2,222.61,27.87,417.35,0
ITM0002357,ORD000485,PRD0106,2,31.89,1.23,62.55,0
ITM0002358,ORD000485,PRD0107,3,117.52,10.78,341.78,0
ITM0002359,ORD000485,PRD0024,4,133.84,5.7,529.66,0
ITM0002360,ORD000485,PRD0085,2,206.77,14.45,399.09,0
ITM0002361,ORD000485,PRD0047,1,104.96,3.94,101.02,0
ITM0002362,ORD000485,PRD0105,6,40.37,5.54,236.68,0
ITM0002363,ORD000486,PRD0051,3,114.48,29.52,313.92,0
ITM0002364,ORD000486,PRD0023,2,60.07,0.13,120.01,0
ITM0002365,ORD000486,PRD0020,1,37.03,0.61,36.42,0
ITM0002366,ORD000486,PRD0047,1,96.68,7.05,89.63,0
ITM0002367,ORD000486,PRD0079,2,104.16,17.56,190.76,0
ITM0002368,ORD000486,PRD0064,5,191.32,69.37,887.23,0
ITM0002369,ORD000486,PRD0073,1,114.44,3.38,111.06,0
ITM0002370,ORD000486,PRD0029,3,254.85,70.21,694.34,0
ITM0002371,ORD000486,PRD0052,1,83.03,0.18,82.85,0
ITM0002372,ORD000487,PRD0005,1,116.94,4.91,112.03,0
ITM0002373,ORD000487,PRD0089,2,1302.96,65.78,2540.14,0
ITM0002374,ORD000487,PRD0113,1,566.1,1.61,564.49,0
ITM0002375,ORD000487,PRD0045,3,37.09,2.3,108.97,0
ITM0002376,ORD000487,PRD0002,1,126.71,1.1,125.61,0
ITM0002377,ORD000488,PRD0065,1,67.93,6.07,61.86,0
ITM0002378,ORD000488,PRD0083,1,219.69,5.32,214.37,0
ITM0002379,ORD000488,PRD0026,1,106.82,5.44,101.38,0
ITM0002380,ORD000488,PRD0080,2,79.11,7.34,150.88,0
ITM0002381,ORD000488,PRD0073,3,113.08,23.69,315.55,0
ITM0002382,ORD000488,PRD0035,1,28.96,0.52,28.44,0
ITM0002383,ORD000489,PRD0059,1,412.04,29.79,382.25,0
ITM0002384,ORD000489,PRD0015,2,69.79,13.85,125.73,0
ITM0002385,ORD000489,PRD0049,1,147.53,14.61,132.92,0
ITM0002386,ORD000490,PRD0095,3,193.72,17.72,563.44,1
ITM0002387,ORD000490,PRD0063,3,112.05,17.85,318.3,0
ITM0002388,ORD000490,PRD0019,1,53.14,2.93,50.21,1
ITM0002389,ORD000490,PRD0062,1,216.05,8.78,207.27,1
ITM0002390,ORD000490,PRD0055,1,114.6,4.67,109.93,0
ITM0002391,ORD000491,PRD0044,2,53.21,0.28,106.14,0
ITM0002392,ORD000491,PRD0012,1,109.2,7.4,101.8,0
ITM0002393,ORD000491,PRD0046,1,22.4,2.24,20.16,0
ITM0002394,ORD000491,PRD0008,2,19.02,3.78,34.26,0
ITM0002395,ORD000491,PRD0010,4,39.96,15.37,144.47,0
ITM0002396,ORD000491,PRD0033,1,116.15,1.56,114.59,0
ITM0002397,ORD000491,PRD0107,2,120.39,6.79,233.99,0
ITM0002398,ORD000492,PRD0057,1,273.42,12.52,260.9,0
ITM0002399,ORD000492,PRD0074,5,116.61,6.46,576.59,0
ITM0002400,ORD000492,PRD0026,2,111.19,16.59,205.79,0
ITM0002401,ORD000492,PRD0108,1,110.37,0.38,109.99,0
ITM0002402,ORD000492,PRD0093,1,147.13,2.65,144.48,0
ITM0002403,ORD000492,PRD0041,1,228.87,10.91,217.96,0
ITM0002404,ORD000492,PRD0010,1,40.93,1.03,39.9,0
ITM0002405,ORD000492,PRD0071,1,313.39,18.3,295.09,0
ITM0002406,ORD000493,PRD0001,5,42.8,6.31,207.69,0
ITM0002407,ORD000493,PRD0052,2,77.29,8.88,145.7,0
ITM0002408,ORD000493,PRD0020,3,37.12,9.13,102.23,0
ITM0002409,ORD000493,PRD0067,1,78.29,7.68,70.61,0
ITM0002410,ORD000494,PRD0089,2,1299.22,220.7,2377.74,0
ITM0002411,ORD000494,PRD0055,4,113.73,36.14,418.78,0
ITM0002412,ORD000494,PRD0054,2,123.53,10.09,236.97,0
ITM0002413,ORD000494,PRD0107,2,123.18,19.64,226.72,0
ITM0002414,ORD000494,PRD0103,1,95.58,0.08,95.5,0
ITM0002415,ORD000495,PRD0083,3,212.35,62.8,574.25,0
ITM0002416,ORD000495,PRD0031,5,167.01,55.78,779.27,0
ITM0002417,ORD000495,PRD0058,1,118.39,2.41,115.98,0
ITM0002418,ORD000495,PRD0023,5,55.64,6.04,272.16,0
ITM0002419,ORD000495,PRD0048,2,166.04,30.57,301.51,0
ITM0002420,ORD000495,PRD0052,1,77.16,7.7,69.46,0
ITM0002421,ORD000496,PRD0098,2,221.85,37.01,406.69,0
ITM0002422,ORD000496,PRD0018,1,51.16,4.88,46.28,0
ITM0002423,ORD000496,PRD0066,1,49.09,3.12,45.97,0
ITM0002424,ORD000496,PRD0003,2,96.56,13.7,179.42,0
ITM0002425,ORD000496,PRD0044,3,54.39,5.36,157.81,0
ITM0002426,ORD000497,PRD0111,2,71.59,2.26,140.92,0
ITM0002427,ORD000497,PRD0008,1,19.53,0.45,19.08,0
ITM0002428,ORD000497,PRD0039,4,218.98,7.1,868.82,0
ITM0002429,ORD000498,PRD0099,4,308.77,1.65,1233.43,0
ITM0002430,ORD000498,PRD0019,3,54.71,2.07,162.06,0
ITM0002431,ORD000498,PRD0006,2,54.5,2.48,106.52,0
ITM0002432,ORD000498,PRD0062,3,236.18,12.02,696.52,0
ITM0002433,ORD000499,PRD0030,1,55.6,0.38,55.22,0
ITM0002434,ORD000499,PRD0066,1,49.02,1.17,47.85,0
ITM0002435,ORD000499,PRD0003,1,100.54,2.2,98.34,0
ITM0002436,ORD000500,PRD0017,3,56.22,2.64,166.02,0
ITM0002437,ORD000500,PRD0098,1,233.25,5.85,227.4,0
ITM0002438,ORD000500,PRD0005,4,117.12,6.28,462.2,0
ITM0002439,ORD000500,PRD0114,1,417.62,18.09,399.53,0
ITM0002440,ORD000501,PRD0039,5,204.82,28.07,996.03,0
ITM0002441,ORD000501,PRD0071,2,320.67,9.01,632.33,0
ITM0002442,ORD000501,PRD0015,3,75.71,7.64,219.49,0
ITM0002443,ORD000502,PRD0025,1,73.3,2.03,71.27,0
ITM0002444,ORD000502,PRD0091,1,134.64,2.93,131.71,0
ITM0002445,ORD000502,PRD0059,1,423.13,5.22,417.91,0
ITM0002446,ORD000502,PRD0034,5,49.6,7.43,240.57,0
ITM0002447,ORD000502,PRD0054,1,120.41,3.83,116.58,0
ITM0002448,ORD000502,PRD0056,2,215.0,3.96,426.04,0
ITM0002449,ORD000502,PRD0014,1,14.05,0.32,13.73,0
ITM0002450,ORD000503,PRD0035,4,28.42,5.54,108.14,0
ITM0002451,ORD000503,PRD0028,1,93.71,3.07,90.64,0
ITM0002452,ORD000503,PRD0078,1,280.62,5.47,275.15,0
ITM0002453,ORD000503,PRD0045,1,36.92,0.41,36.51,0
ITM0002454,ORD000503,PRD0106,4,32.89,3.79,127.77,0
ITM0002455,ORD000503,PRD0023,2,58.37,1.39,115.35,0
ITM0002456,ORD000504,PRD0052,1,80.59,4.81,75.78,0
ITM0002457,ORD000504,PRD0005,1,117.16,0.03,117.13,0
ITM0002458,ORD000504,PRD0035,1,28.36,1.41,26.95,0
ITM0002459,ORD000504,PRD0022,1,103.69,5.34,98.35,0
ITM0002460,ORD000504,PRD0114,2,392.58,23.32,761.84,0
ITM0002461,ORD000504,PRD0025,1,76.89,2.91,73.98,1
ITM0002462,ORD000504,PRD0100,1,63.11,4.08,59.03,0
ITM0002463,ORD000505,PRD0068,1,179.56,1.22,178.34,0
ITM0002464,ORD000505,PRD0028,2,99.56,12.48,186.64,0
ITM0002465,ORD000505,PRD0052,1,80.57,2.81,77.76,0
ITM0002466,ORD000505,PRD0094,2,162.01,12.48,311.54,0
ITM0002467,ORD000506,PRD0004,1,227.47,10.5,216.97,1
ITM0002468,ORD000506,PRD0058,1,123.33,5.28,118.05,0
ITM0002469,ORD000507,PRD0096,2,88.12,9.53,166.71,0
ITM0002470,ORD000507,PRD0033,1,116.52,3.84,112.68,0
ITM0002471,ORD000508,PRD0032,1,102.31,5.09,97.22,0
ITM0002472,ORD000508,PRD0012,2,109.98,14.24,205.72,0
ITM0002473,ORD000508,PRD0072,1,128.92,2.93,125.99,0
ITM0002474,ORD000508,PRD0096,1,87.49,2.56,84.93,1
ITM0002475,ORD000508,PRD0069,2,600.32,65.68,1134.96,0
ITM0002476,ORD000508,PRD0002,1,126.4,8.76,117.64,0
ITM0002477,ORD000509,PRD0018,1,51.18,2.03,49.15,0
ITM0002478,ORD000509,PRD0006,2,51.05,4.41,97.69,1
ITM0002479,ORD000509,PRD0055,1,118.96,7.6,111.36,0
ITM0002480,ORD000509,PRD0077,2,178.05,19.63,336.47,0
ITM0002481,ORD000509,PRD0009,1,68.56,3.2,65.36,0
ITM0002482,ORD000509,PRD0093,2,155.5,16.99,294.01,0
ITM0002483,ORD000509,PRD0053,6,138.89,33.89,799.45,0
ITM0002484,ORD000510,PRD0095,1,191.57,4.13,187.44,0
ITM0002485,ORD000510,PRD0102,3,63.67,8.54,182.47,0
ITM0002486,ORD000510,PRD0048,2,173.28,7.95,338.61,0
ITM0002487,ORD000510,PRD0058,2,125.86,3.28,248.44,0
ITM0002488,ORD000511,PRD0055,2,114.68,2.94,226.42,0
ITM0002489,ORD000512,PRD0049,3,148.41,39.3,405.93,0
ITM0002490,ORD000512,PRD0046,2,22.54,3.13,41.95,0
ITM0002491,ORD000512,PRD0055,4,120.8,20.46,462.74,0
ITM0002492,ORD000512,PRD0108,1,114.24,9.89,104.35,0
ITM0002493,ORD000512,PRD0059,2,415.07,67.38,762.76,0
ITM0002494,ORD000513,PRD0109,1,20.86,1.05,19.81,0
ITM0002495,ORD000513,PRD0018,1,49.81,3.9,45.91,1
ITM0002496,ORD000513,PRD0076,1,118.64,4.87,113.77,1
ITM0002497,ORD000513,PRD0088,4,214.17,40.0,816.68,0
ITM0002498,ORD000513,PRD0072,1,136.94,2.89,134.05,0
ITM0002499,ORD000513,PRD0065,3,64.33,15.69,177.3,1
ITM0002500,ORD000513,PRD0060,1,301.84,28.71,273.13,1
ITM0002501,ORD000513,PRD0098,2,219.37,23.5,415.24,1
ITM0002502,ORD000514,PRD0097,1,306.1,14.89,291.21,0
ITM0002503,ORD000514,PRD0045,1,34.39,0.27,34.12,0
ITM0002504,ORD000514,PRD0026,1,109.72,7.11,102.61,1
ITM0002505,ORD000514,PRD0100,1,66.04,1.08,64.96,0
ITM0002506,ORD000514,PRD0047,6,101.28,9.53,598.15,0
ITM0002507,ORD000515,PRD0087,3,578.0,63.76,1670.24,0
ITM0002508,ORD000515,PRD0027,1,478.74,34.0,444.74,0
ITM0002509,ORD000515,PRD0001,1,39.96,0.34,39.62,0
ITM0002510,ORD000515,PRD0054,1,112.99,11.18,101.81,0
ITM0002511,ORD000515,PRD0010,2,42.9,7.62,78.18,0
ITM0002512,ORD000515,PRD0079,3,111.85,1.01,334.54,0
ITM0002513,ORD000516,PRD0009,1,71.7,2.84,68.86,0
ITM0002514,ORD000516,PRD0030,1,57.91,4.33,53.58,0
ITM0002515,ORD000516,PRD0083,4,212.22,1.96,846.92,0
ITM0002516,ORD000516,PRD0016,1,34.21,2.92,31.29,0
ITM0002517,ORD000516,PRD0069,1,585.16,17.32,567.84,0
ITM0002518,ORD000517,PRD0105,4,41.48,1.42,164.5,0
ITM0002519,ORD000517,PRD0072,4,137.23,8.46,540.46,0
ITM0002520,ORD000518,PRD0025,1,77.32,1.01,76.31,0
ITM0002521,ORD000518,PRD0103,1,99.01,2.89,96.12,0
ITM0002522,ORD000518,PRD0075,2,152.64,19.42,285.86,0
ITM0002523,ORD000518,PRD0068,2,183.98,34.11,333.85,0
ITM0002524,ORD000518,PRD0070,2,515.25,37.33,993.17,0
ITM0002525,ORD000519,PRD0037,1,192.45,3.98,188.47,0
ITM0002526,ORD000519,PRD0004,1,226.6,15.4,211.2,0
ITM0002527,ORD000519,PRD0080,1,77.53,2.54,74.99,0
ITM0002528,ORD000519,PRD0068,3,181.71,34.97,510.16,0
ITM0002529,ORD000519,PRD0044,1,56.95,0.73,56.22,0
ITM0002530,ORD000520,PRD0024,1,135.2,8.54,126.66,0
ITM0002531,ORD000520,PRD0098,2,229.89,20.34,439.44,0
ITM0002532,ORD000520,PRD0083,2,215.22,24.37,406.07,0
ITM0002533,ORD000520,PRD0049,1,152.35,7.37,144.98,0
ITM0002534,ORD000521,PRD0011,1,52.25,2.37,49.88,0
ITM0002535,ORD000521,PRD0017,2,55.68,4.02,107.34,0
