order_id,customer_id,order_date,order_month,order_quarter,delivery_date,channel,city,order_status,payment_method,delivery_slot,promo_code,promo_discount_amt,gross_order_value,net_order_value
ORD001064,CUST00224,2023-03-23,3,1,2023-03-25,Web,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,1219.55,1219.55
ORD001065,CUST00224,2023-08-11,8,3,2023-08-13,App,Jaipur,Delivered,COD,Late Night 8-11 PM,,0.0,3032.95,3032.95
ORD001066,CUST00224,2023-07-25,7,3,2023-07-27,App,Jaipur,Delivered,UPI,Afternoon 10-2 PM,,0.0,1402.72,1402.72
ORD001067,CUST00224,2023-03-13,3,1,2023-03-15,App,Jaipur,Delivered,Credit Card,Evening 4-8 PM,,0.0,1889.59,1889.59
ORD001068,CUST00224,2023-11-20,11,4,2023-11-22,Web,Jaipur,Delivered,Debit Card,Morning 6-10 AM,BIGSALE23,35.59,583.03,547.44
ORD001069,CUST00224,2023-07-25,7,3,2023-07-26,App,Jaipur,Delivered,Credit Card,Morning 6-10 AM,,0.0,1823.61,1823.61
ORD001070,CUST00224,2023-08-04,8,3,2023-08-06,App,Jaipur,Delivered,UPI,Morning 6-10 AM,,0.0,3160.6,3160.6
ORD001071,CUST00224,2023-02-23,2,1,2023-02-26,App,Jaipur,Delivered,Debit Card,Late Night 8-11 PM,,0.0,1448.99,1448.99
ORD001072,CUST00226,2023-10-03,10,4,2023-10-06,Kiosk,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,551.47,551.47
ORD001073,CUST00228,2023-11-07,11,4,2023-11-10,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,491.81,491.81
ORD001074,CUST00228,2023-08-04,8,3,2023-08-06,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,453.42,453.42
ORD001075,CUST00228,2023-07-10,7,3,2023-07-13,Web,Hyderabad,Delivered,UPI,Late Night 8-11 PM,,0.0,1505.62,1505.62
ORD001076,CUST00228,2023-02-10,2,1,2023-02-11,Web,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1006.86,1006.86
ORD001077,CUST00228,2023-11-28,11,4,2023-11-30,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,4613.8,4613.8
ORD001078,CUST00228,2023-07-19,7,3,2023-07-20,App,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,3025.44,3025.44
ORD001079,CUST00228,2023-10-18,10,4,2023-10-21,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,4864.45,4864.45
ORD001080,CUST00228,2023-10-31,10,4,2023-11-01,App,Hyderabad,Delivered,Wallet,Late Night 8-11 PM,,0.0,2840.88,2840.88
ORD001081,CUST00228,2023-02-19,2,1,2023-02-21,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,886.6,886.6
ORD001082,CUST00228,2023-11-30,11,4,2023-12-03,Web,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,3414.44,3414.44
ORD001083,CUST00228,2023-03-08,3,1,2023-03-09,Web,Hyderabad,Delivered,Credit Card,Late Night 8-11 PM,,0.0,1855.05,1855.05
ORD001084,CUST00228,2023-01-29,1,1,2023-01-31,Kiosk,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,2087.45,2087.45
ORD001085,CUST00230,2023-10-19,10,4,2023-10-21,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,212.18,212.18
ORD001086,CUST00231,2023-09-11,9,3,2023-09-12,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1084.84,1084.84
ORD001087,CUST00231,2023-07-28,7,3,2023-07-29,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,911.72,911.72
ORD001088,CUST00231,2023-11-27,11,4,2023-11-29,Web,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,360.86,360.86
ORD001089,CUST00231,2023-04-09,4,2,2023-04-11,Web,Mumbai,Returned,Debit Card,Morning 6-10 AM,,0.0,742.01,233.33
ORD001090,CUST00231,2023-01-08,1,1,2023-01-11,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,67.91,67.91
ORD001091,CUST00231,2023-10-03,10,4,2023-10-05,App,Mumbai,Delivered,Credit Card,Late Night 8-11 PM,,0.0,1447.07,1447.07
ORD001092,CUST00231,2023-10-16,10,4,2023-10-18,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,2994.74,2994.74
ORD001093,CUST00233,2023-09-29,9,3,2023-09-30,Web,Bengaluru,Delivered,UPI,,,0.0,1660.34,1660.34
ORD001094,CUST00233,2023-05-21,5,2,2023-05-24,App,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,557.31,557.31
ORD001095,CUST00233,2023-09-11,9,3,2023-09-14,App,Bengaluru,Delivered,Credit Card,Morning 6-10 AM,,0.0,747.73,747.73
ORD001096,CUST00233,2023-03-16,3,1,2023-03-18,App,Bengaluru,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,842.23,842.23
ORD001097,CUST00233,2023-12-21,12,4,2023-12-23,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,1450.51,1450.51
ORD001098,CUST00233,2023-08-21,8,3,2023-08-23,Web,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,1564.95,1564.95
ORD001099,CUST00233,2023-03-18,3,1,2023-03-19,Web,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,341.58,341.58
ORD001100,CUST00233,2023-10-16,10,4,2023-10-17,App,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,1190.42,1190.42
ORD001101,CUST00234,2023-01-17,1,1,2023-01-18,App,Hyderabad,Delivered,UPI,Late Night 8-11 PM,,0.0,1043.45,1043.45
ORD001102,CUST00234,2023-10-24,10,4,2023-10-26,App,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,DUSSEHRA23,63.26,381.76,318.5
ORD001103,CUST00234,2023-09-17,9,3,2023-09-18,App,Hyderabad,Delivered,Wallet,Morning 6-10 AM,,0.0,1647.78,1647.78
ORD001104,CUST00234,2023-05-26,5,2,2023-05-29,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,1201.09,1201.09
ORD001105,CUST00234,2023-02-15,2,1,2023-02-17,Web,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,649.67,649.67
ORD001106,CUST00234,2023-07-13,7,3,2023-07-15,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,663.94,663.94
ORD001107,CUST00234,2023-05-21,5,2,,Web,Hyderabad,Cancelled,Debit Card,Afternoon 10-2 PM,,0.0,1357.25,0.0
ORD001108,CUST00234,2023-11-30,11,4,2023-12-01,Kiosk,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,1719.23,1719.23
ORD001109,CUST00234,2023-10-04,10,4,,Web,Hyderabad,Cancelled,UPI,Morning 6-10 AM,,0.0,780.56,0.0
ORD001110,CUST00234,2023-08-30,8,3,2023-09-02,Web,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,1113.53,1113.53
ORD001111,CUST00234,2023-04-04,4,2,2023-04-06,Web,Hyderabad,Returned,UPI,Evening 4-8 PM,,0.0,1580.6,75.45
ORD001112,CUST00234,2023-05-15,5,2,2023-05-17,Kiosk,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,2582.27,2582.27
ORD001113,CUST00234,2023-01-27,1,1,2023-01-30,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,2527.29,2527.29
ORD001114,CUST00237,2023-01-11,1,1,2023-01-12,Kiosk,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,350.01,350.01
ORD001115,CUST00239,2023-05-11,5,2,2023-05-13,Web,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,904.98,904.98
ORD001116,CUST00239,2023-03-20,3,1,2023-03-21,Web,Bengaluru,Delivered,Credit Card,Morning 6-10 AM,,0.0,1904.27,1904.27
ORD001117,CUST00239,2023-09-04,9,3,2023-09-07,Kiosk,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,1332.75,1332.75
ORD001118,CUST00239,2023-09-13,9,3,2023-09-16,App,Bengaluru,Delivered,Debit Card,Evening 4-8 PM,,0.0,1612.9,1612.9
ORD001119,CUST00239,2023-04-10,4,2,2023-04-11,Web,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,817.64,817.64
ORD001120,CUST00239,2023-12-14,12,4,2023-12-17,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,476.72,476.72
ORD001121,CUST00239,2023-10-19,10,4,,App,Bengaluru,Cancelled,COD,Evening 4-8 PM,,0.0,690.44,0.0
ORD001122,CUST00239,2023-06-30,6,2,2023-07-02,App,Bengaluru,Delivered,Credit Card,Morning 6-10 AM,,0.0,738.3,738.3
ORD001123,CUST00239,2023-10-06,10,4,2023-10-07,Kiosk,Bengaluru,Delivered,Wallet,Afternoon 10-2 PM,,0.0,38.72,38.72
ORD001124,CUST00240,2023-08-17,8,3,2023-08-19,Web,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,848.24,848.24
ORD001125,CUST00240,2023-02-02,2,1,2023-02-03,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,473.16,473.16
ORD001126,CUST00241,2023-03-14,3,1,2023-03-16,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,2378.83,2378.83
ORD001127,CUST00241,2023-06-07,6,2,2023-06-09,Web,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,1570.3,1570.3
ORD001128,CUST00241,2023-01-29,1,1,2023-02-01,App,Delhi,Delivered,Credit Card,Late Night 8-11 PM,,0.0,2071.44,2071.44
ORD001129,CUST00241,2023-08-04,8,3,2023-08-06,App,Delhi,Delivered,UPI,Late Night 8-11 PM,,0.0,756.55,756.55
ORD001130,CUST00241,2023-11-03,11,4,2023-11-04,Web,Delhi,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1210.77,1210.77
ORD001131,CUST00241,2023-12-29,12,4,2023-12-31,Kiosk,Delhi,Delivered,UPI,,,0.0,1576.67,1576.67
ORD001132,CUST00241,2023-09-21,9,3,2023-09-22,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,108.79,108.79
ORD001133,CUST00241,2023-12-09,12,4,2023-12-11,Web,Delhi,Delivered,Credit Card,Morning 6-10 AM,,0.0,2015.17,2015.17
ORD001134,CUST00241,2023-06-16,6,2,2023-06-19,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,1570.89,1570.89
ORD001135,CUST00241,2023-11-08,11,4,2023-11-10,Web,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,901.59,901.59
ORD001136,CUST00241,2023-11-30,11,4,,Web,Delhi,Cancelled,Debit Card,Afternoon 10-2 PM,,0.0,91.26,0.0
ORD001137,CUST00241,2023-10-22,10,4,2023-10-24,Web,Delhi,Returned,UPI,Afternoon 10-2 PM,,0.0,1042.27,186.51
ORD001138,CUST00241,2023-04-28,4,2,,App,Delhi,Cancelled,UPI,Evening 4-8 PM,,0.0,210.7,0.0
ORD001139,CUST00241,2023-12-12,12,4,2023-12-13,App,Delhi,Returned,UPI,Evening 4-8 PM,,0.0,3554.85,290.34
ORD001140,CUST00241,2023-04-09,4,2,2023-04-12,App,Delhi,Delivered,Credit Card,Late Night 8-11 PM,,0.0,3582.12,3582.12
ORD001141,CUST00241,2023-02-23,2,1,2023-02-26,Web,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,875.63,875.63
ORD001142,CUST00241,2023-08-24,8,3,,Web,Delhi,Cancelled,Wallet,Evening 4-8 PM,,0.0,5276.73,0.0
ORD001143,CUST00241,2023-05-19,5,2,2023-05-22,Kiosk,Delhi,Delivered,Debit Card,Morning 6-10 AM,,0.0,56.05,56.05
ORD001144,CUST00241,2023-07-10,7,3,2023-07-12,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,958.79,958.79
ORD001145,CUST00241,2023-04-09,4,2,2023-04-10,App,Delhi,Returned,Credit Card,Late Night 8-11 PM,,0.0,344.38,23.48
ORD001146,CUST00241,2023-06-22,6,2,2023-06-23,App,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,1085.6,1085.6
ORD001147,CUST00241,2023-05-04,5,2,2023-05-05,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,1109.6,1109.6
ORD001148,CUST00241,2023-03-02,3,1,2023-03-04,App,Delhi,Returned,UPI,Afternoon 10-2 PM,,0.0,1531.68,243.44
ORD001149,CUST00243,2023-06-21,6,2,2023-06-23,Web,Pune,Delivered,Credit Card,Evening 4-8 PM,,0.0,156.95,156.95
ORD001150,CUST00245,2023-04-15,4,2,2023-04-18,Web,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,686.43,686.43
ORD001151,CUST00245,2023-09-28,9,3,,Web,Bengaluru,Cancelled,UPI,Afternoon 10-2 PM,,0.0,372.24,0.0
ORD001152,CUST00245,2023-10-22,10,4,2023-10-24,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,DUSSEHRA23,118.25,690.29,572.04
ORD001153,CUST00245,2023-07-23,7,3,2023-07-25,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,125.6,125.6
ORD001154,CUST00245,2023-10-23,10,4,2023-10-25,App,Bengaluru,Delivered,Credit Card,Evening 4-8 PM,,0.0,214.32,214.32
ORD001155,CUST00245,2023-11-08,11,4,2023-11-09,App,Bengaluru,Delivered,Credit Card,Late Night 8-11 PM,,0.0,659.12,659.12
ORD001156,CUST00245,2023-10-18,10,4,2023-10-19,App,Bengaluru,Delivered,UPI,Afternoon 10-2 PM,,0.0,661.64,661.64
ORD001157,CUST00246,2023-03-18,3,1,2023-03-20,Web,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,636.24,636.24
ORD001158,CUST00246,2023-10-05,10,4,2023-10-08,Web,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1075.29,1075.29
ORD001159,CUST00246,2023-03-20,3,1,2023-03-22,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,180.82,180.82
ORD001160,CUST00246,2023-10-03,10,4,2023-10-06,Kiosk,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,102.96,102.96
ORD001161,CUST00247,2023-04-30,4,2,,Web,Bengaluru,Cancelled,UPI,Evening 4-8 PM,,0.0,224.7,0.0
ORD001162,CUST00247,2023-06-16,6,2,2023-06-17,Web,Bengaluru,Returned,Credit Card,Afternoon 10-2 PM,,0.0,367.8,114.22
ORD001163,CUST00247,2023-04-21,4,2,2023-04-23,Web,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,495.34,495.34
ORD001164,CUST00249,2023-05-22,5,2,2023-05-24,App,Mumbai,Delivered,Credit Card,Late Night 8-11 PM,,0.0,2549.24,2549.24
ORD001165,CUST00249,2023-11-25,11,4,2023-11-27,Web,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,1260.76,1260.76
ORD001166,CUST00249,2023-01-29,1,1,2023-01-30,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1342.82,1342.82
ORD001167,CUST00249,2023-07-29,7,3,2023-07-30,App,Mumbai,Returned,Credit Card,Evening 4-8 PM,,0.0,1083.57,580.27
ORD001168,CUST00251,2023-07-06,7,3,2023-07-07,Web,Hyderabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,2833.06,2833.06
ORD001169,CUST00251,2023-01-14,1,1,2023-01-17,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,2756.58,2756.58
ORD001170,CUST00251,2023-05-15,5,2,,App,Hyderabad,Cancelled,COD,Morning 6-10 AM,,0.0,230.25,0.0
ORD001171,CUST00251,2023-04-25,4,2,2023-04-26,Web,Hyderabad,Returned,Credit Card,Afternoon 10-2 PM,,0.0,1930.53,695.52
ORD001172,CUST00251,2023-11-15,11,4,2023-11-17,App,Hyderabad,Delivered,Debit Card,Afternoon 10-2 PM,DIWALI23SUPER,135.8,755.02,619.22
ORD001173,CUST00251,2023-12-14,12,4,2023-12-16,App,Hyderabad,Delivered,Wallet,Morning 6-10 AM,,0.0,1371.19,1371.19
ORD001174,CUST00254,2023-07-19,7,3,2023-07-20,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,742.68,742.68
ORD001175,CUST00255,2023-01-02,1,1,2023-01-04,Web,Hyderabad,Delivered,UPI,Late Night 8-11 PM,NY2023,55.14,451.5,396.36
ORD001176,CUST00255,2023-10-11,10,4,2023-10-14,Kiosk,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,454.89,454.89
ORD001177,CUST00255,2023-12-17,12,4,2023-12-18,Web,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,1837.41,1837.41
ORD001178,CUST00257,2023-04-29,4,2,2023-04-30,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1695.27,1695.27
ORD001179,CUST00257,2023-08-18,8,3,2023-08-21,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,627.92,627.92
ORD001180,CUST00257,2023-06-05,6,2,2023-06-08,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,2151.14,2151.14
ORD001181,CUST00257,2023-04-19,4,2,,App,Mumbai,Cancelled,Credit Card,Morning 6-10 AM,,0.0,1399.24,0.0
ORD001182,CUST00257,2023-07-26,7,3,2023-07-28,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1681.42,1681.42
ORD001183,CUST00257,2023-12-24,12,4,2023-12-25,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,685.45,685.45
ORD001184,CUST00257,2023-05-01,5,2,2023-05-03,Web,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,2346.84,2346.84
ORD001185,CUST00257,2023-10-03,10,4,2023-10-06,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,4070.16,4070.16
ORD001186,CUST00257,2023-06-23,6,2,2023-06-24,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,3199.0,3199.0
ORD001187,CUST00257,2023-04-18,4,2,2023-04-19,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1503.67,1503.67
ORD001188,CUST00257,2023-04-15,4,2,2023-04-17,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,2212.22,2212.22
ORD001189,CUST00257,2023-06-13,6,2,2023-06-14,Kiosk,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,574.81,574.81
ORD001190,CUST00257,2023-02-19,2,1,2023-02-21,App,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1846.68,1846.68
ORD001191,CUST00257,2023-03-26,3,1,,App,Mumbai,Cancelled,COD,Afternoon 10-2 PM,,0.0,1851.92,0.0
ORD001192,CUST00257,2023-12-30,12,4,2024-01-02,Web,Mumbai,Delivered,Debit Card,Evening 4-8 PM,XMAS23,145.49,889.15,743.66
ORD001193,CUST00257,2023-03-29,3,1,2023-03-31,App,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,2809.49,2809.49
ORD001194,CUST00257,2023-04-06,4,2,2023-04-09,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1116.2,1116.2
ORD001195,CUST00258,2023-08-20,8,3,2023-08-23,App,Pune,Delivered,Debit Card,Evening 4-8 PM,,0.0,68.78,68.78
ORD001196,CUST00258,2023-08-26,8,3,2023-08-29,App,Pune,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,382.55,382.55
ORD001197,CUST00262,2023-03-11,3,1,2023-03-13,Web,Delhi,Delivered,Wallet,Evening 4-8 PM,,0.0,3666.8,3666.8
ORD001198,CUST00262,2023-02-02,2,1,2023-02-03,App,Delhi,Delivered,UPI,Late Night 8-11 PM,,0.0,2101.27,2101.27
ORD001199,CUST00262,2023-08-16,8,3,2023-08-17,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,1011.22,1011.22
ORD001200,CUST00262,2023-09-07,9,3,2023-09-10,Kiosk,Delhi,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1904.6,1904.6
ORD001201,CUST00262,2023-06-20,6,2,2023-06-21,App,Delhi,Delivered,Wallet,Afternoon 10-2 PM,,0.0,186.37,186.37
ORD001202,CUST00262,2023-12-27,12,4,2023-12-29,Web,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,669.44,669.44
ORD001203,CUST00262,2023-08-20,8,3,2023-08-22,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,513.47,513.47
ORD001204,CUST00263,2023-05-19,5,2,2023-05-20,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,309.12,309.12
ORD001205,CUST00263,2023-03-20,3,1,2023-03-22,Kiosk,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,1032.62,1032.62
ORD001206,CUST00263,2023-12-13,12,4,2023-12-14,Kiosk,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,242.21,242.21
ORD001207,CUST00263,2023-09-23,9,3,,App,Mumbai,Cancelled,Debit Card,Late Night 8-11 PM,,0.0,2134.22,0.0
ORD001208,CUST00264,2023-08-10,8,3,2023-08-11,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1204.62,1204.62
ORD001209,CUST00264,2023-07-16,7,3,2023-07-18,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1571.32,1571.32
ORD001210,CUST00264,2023-07-13,7,3,2023-07-14,Web,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1318.85,1318.85
ORD001211,CUST00264,2023-01-30,1,1,2023-02-02,Web,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2185.65,2185.65
ORD001212,CUST00264,2023-11-30,11,4,2023-12-03,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,180.81,180.81
ORD001213,CUST00264,2023-06-03,6,2,2023-06-06,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1303.04,1303.04
ORD001214,CUST00264,2023-01-01,1,1,2023-01-02,Kiosk,Mumbai,Delivered,COD,Evening 4-8 PM,,0.0,1301.99,1301.99
ORD001215,CUST00264,2023-09-26,9,3,2023-09-27,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1691.95,1691.95
ORD001216,CUST00264,2023-04-15,4,2,,App,Mumbai,Cancelled,Debit Card,Afternoon 10-2 PM,,0.0,1602.88,0.0
ORD001217,CUST00264,2023-11-29,11,4,2023-11-30,App,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,1219.56,1219.56
ORD001218,CUST00264,2023-09-07,9,3,2023-09-10,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1885.41,1885.41
ORD001219,CUST00264,2023-08-02,8,3,2023-08-03,App,Mumbai,Returned,Wallet,Evening 4-8 PM,,0.0,2565.2,1710.03
ORD001220,CUST00264,2023-01-29,1,1,,App,Mumbai,Cancelled,COD,Evening 4-8 PM,,0.0,1709.34,0.0
ORD001221,CUST00264,2023-07-12,7,3,2023-07-13,Web,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,572.38,572.38
ORD001222,CUST00264,2023-08-30,8,3,2023-08-31,App,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,1145.27,1145.27
ORD001223,CUST00264,2023-03-04,3,1,2023-03-05,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2606.41,2606.41
ORD001224,CUST00265,2023-01-30,1,1,2023-01-31,App,Hyderabad,Returned,UPI,Afternoon 10-2 PM,,0.0,1273.76,1095.63
ORD001225,CUST00269,2023-06-07,6,2,2023-06-10,App,Ahmedabad,Delivered,UPI,Evening 4-8 PM,,0.0,616.58,616.58
ORD001226,CUST00269,2023-09-30,9,3,2023-10-01,Web,Ahmedabad,Delivered,UPI,Morning 6-10 AM,,0.0,1118.36,1118.36
ORD001227,CUST00269,2023-07-15,7,3,2023-07-18,Web,Ahmedabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,1382.55,1382.55
ORD001228,CUST00269,2023-02-22,2,1,2023-02-23,App,Ahmedabad,Delivered,UPI,Morning 6-10 AM,,0.0,767.67,767.67
ORD001229,CUST00269,2023-08-24,8,3,2023-08-27,Web,Ahmedabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,385.74,385.74
ORD001230,CUST00269,2023-03-28,3,1,2023-03-29,App,Ahmedabad,Delivered,UPI,Morning 6-10 AM,,0.0,1056.39,1056.39
ORD001231,CUST00269,2023-04-01,4,2,,App,Ahmedabad,Cancelled,COD,Evening 4-8 PM,,0.0,780.04,0.0
ORD001232,CUST00269,2023-11-02,11,4,2023-11-03,App,Ahmedabad,Delivered,COD,Morning 6-10 AM,,0.0,1094.01,1094.01
ORD001233,CUST00269,2023-12-27,12,4,2023-12-29,App,Ahmedabad,Returned,Wallet,Afternoon 10-2 PM,,0.0,1134.87,287.52
ORD001234,CUST00269,2023-07-06,7,3,2023-07-07,Web,Ahmedabad,Delivered,Wallet,Morning 6-10 AM,,0.0,918.67,918.67
ORD001235,CUST00269,2023-12-20,12,4,2023-12-21,Web,Ahmedabad,Delivered,UPI,Late Night 8-11 PM,,0.0,1239.46,1239.46
ORD001236,CUST00269,2023-08-04,8,3,2023-08-06,Kiosk,Ahmedabad,Delivered,UPI,Evening 4-8 PM,,0.0,1297.51,1297.51
ORD001237,CUST00269,2023-03-03,3,1,2023-03-05,App,Ahmedabad,Delivered,COD,Evening 4-8 PM,,0.0,179.27,179.27
ORD001238,CUST00269,2023-02-21,2,1,2023-02-24,Web,Ahmedabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,900.38,900.38
ORD001239,CUST00269,2023-03-18,3,1,2023-03-21,App,Ahmedabad,Delivered,UPI,Evening 4-8 PM,,0.0,249.81,249.81
ORD001240,CUST00269,2023-11-20,11,4,2023-11-23,App,Ahmedabad,Delivered,UPI,Afternoon 10-2 PM,BIGSALE23,28.88,337.83,308.95
ORD001241,CUST00269,2023-07-05,7,3,2023-07-06,App,Ahmedabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1537.62,1537.62
ORD001242,CUST00270,2023-12-26,12,4,2023-12-27,Web,Ahmedabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,788.55,788.55
ORD001243,CUST00272,2023-02-17,2,1,2023-02-18,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,214.73,214.73
ORD001244,CUST00272,2023-01-10,1,1,2023-01-12,App,Mumbai,Delivered,Credit Card,Late Night 8-11 PM,,0.0,1166.03,1166.03
ORD001245,CUST00272,2023-09-19,9,3,2023-09-22,Web,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,451.75,451.75
ORD001246,CUST00272,2023-03-24,3,1,,App,Mumbai,Cancelled,Debit Card,Late Night 8-11 PM,,0.0,1308.03,0.0
ORD001247,CUST00272,2023-04-20,4,2,2023-04-23,App,Mumbai,Delivered,Wallet,Morning 6-10 AM,,0.0,581.65,581.65
ORD001248,CUST00272,2023-01-04,1,1,,App,Mumbai,Cancelled,Credit Card,Evening 4-8 PM,,0.0,161.04,0.0
ORD001249,CUST00272,2023-06-25,6,2,2023-06-27,Kiosk,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,377.8,377.8
ORD001250,CUST00272,2023-08-31,8,3,2023-09-01,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,2256.86,2256.86
